LSOA11CD,PTAI
S01011461,24.79689697
S01011462,23.83837955
S01011463,4.523751296
S01011464,4.895122337
S01011465,3.228152178
S01011466,22.64653602
S01011467,34.39553346
S01011468,1.630148044
S01011469,19.03927875
S01011470,31.30824288
S01011471,24.06825578
S01011472,41.58075512
S01011473,93.43226956
S01011474,95.67385916
S01011475,16.72135159
S01011476,14.23864162
S01011477,7.077987732
S01011478,51.27799904
S01011479,44.00790289
S01011480,107.5792007
S01011481,34.31478229
S01011482,43.80173132
S01011483,9.499941323
S01011484,11.61747605
S01011485,43.79190525
S01011486,49.55754289
S01011487,26.82331848
S01011488,68.8161843
S01011489,55.6176244
S01011490,2.557738667
S01011491,53.47864589
S01011492,22.01132333
S01011493,41.74182639
S01011494,86.77950049
S01011495,7.677570871
S01011496,4.359927569
S01011497,3.909543083
S01011498,3.349992613
S01011499,25.17501635
S01011500,40.76595998
S01011501,22.92694007
S01011502,16.39323842
S01011503,19.24067672
S01011504,1.924707196
S01011505,7.838934374
S01011506,3.328541861
S01011507,8.09808414
S01011508,6.50310297
S01011509,9.708060169
S01011510,19.27661826
S01011511,34.79536703
S01011512,17.43530934
S01011513,47.42695744
S01011514,27.05782259
S01011515,17.0298259
S01011516,5.03849554
S01011517,40.21039779
S01011518,39.55772813
S01011519,8.588150183
S01011520,37.25986946
S01011521,47.65267792
S01011522,16.5893324
S01011523,56.81600597
S01011524,28.80180878
S01011525,1.161010862
S01011526,3.902025727
S01011527,12.70481204
S01011528,44.86003631
S01011529,25.66454964
S01011530,43.90868141
S01011531,15.51624971
S01011532,3.759943057
S01011533,20.37059671
S01011534,7.348782277
S01011535,15.60997262
S01011536,3.120614728
S01011537,26.5021149
S01011538,8.464028508
S01011539,51.33715213
S01011540,23.73462451
S01011541,18.08531186
S01011542,1.601861317
S01011543,32.71450035
S01011544,20.70874727
S01011545,37.49380513
S01011546,10.85716026
S01011547,9.00207087
S01011548,17.25687335
S01011549,12.47724675
S01011550,7.186596168
S01011551,5.43720204
S01011552,2.116895791
S01011553,2.772882446
S01011554,10.08493994
S01011555,19.61555488
S01011556,18.39683185
S01011557,15.73233715
S01011558,12.48142154
S01011559,22.50525126
S01011560,18.11259269
S01011561,28.09062664
S01011562,29.67924829
S01011563,29.04414471
S01011564,12.829837
S01011565,10.49959431
S01011566,6.923606591
S01011567,18.12348907
S01011568,7.107392084
S01011569,18.88596038
S01011570,22.00292558
S01011571,53.38993081
S01011572,59.25732826
S01011573,20.37231042
S01011574,17.53792466
S01011575,14.14740161
S01011576,37.21019998
S01011577,26.11477677
S01011578,20.38243876
S01011579,1.038851981
S01011580,19.20738969
S01011581,65.87683586
S01011582,39.45951435
S01011583,32.35627456
S01011584,33.5332699
S01011585,40.74548861
S01011586,36.75358877
S01011587,41.85308558
S01011588,22.27314646
S01011589,13.9058705
S01011590,7.455063048
S01011591,8.391430222
S01011592,23.99574841
S01011593,26.09546934
S01011594,14.62036872
S01011595,24.05366577
S01011596,45.90181987
S01011597,45.27744861
S01011598,34.34375073
S01011599,20.69626145
S01011600,33.61964215
S01011601,44.62418808
S01011602,3.339437808
S01011603,30.75210034
S01011604,9.424919827
S01011605,9.832181335
S01011606,0.219092743
S01011607,1.201612806
S01011608,1.870118042
S01011609,4.030475321
S01011610,5.519104649
S01011611,3.005311594
S01011612,0.896223846
S01011613,0.740951157
S01011614,1.863215125
S01011615,2.236858924
S01011616,1.800991004
S01011617,8.542241035
S01011618,12.23299058
S01011619,6.911609016
S01011620,1.840907049
S01011621,10.34355329
S01011622,5.381483122
S01011623,18.16890047
S01011624,7.188950616
S01011625,31.0256375
S01011626,4.382885254
S01011627,9.105694934
S01011628,5.638626772
S01011629,46.66144621
S01011630,29.73735855
S01011631,36.50300198
S01011632,41.76693974
S01011633,50.99492398
S01011634,18.79800218
S01011635,11.93479527
S01011636,29.84472227
S01011637,47.53832604
S01011638,48.58815268
S01011639,57.16877641
S01011640,48.00473739
S01011641,0.930206124
S01011642,4.540222216
S01011643,80.378663
S01011644,25.91724184
S01011645,5.314302981
S01011646,2.041747026
S01011647,0.197664738
S01011648,1.515475777
S01011649,26.79617893
S01011650,30.51043195
S01011651,56.71834517
S01011652,44.30117076
S01011653,33.55028058
S01011654,116.0857372
S01011655,36.26446602
S01011656,2.822985948
S01011657,10.37077612
S01011658,1.766436914
S01011659,3.911493097
S01011660,3.933423843
S01011661,2.387886368
S01011662,0.116000992
S01011663,2.217143012
S01011664,3.419281722
S01011665,39.16621641
S01011666,10.99510701
S01011667,5.012457014
S01011668,3.286282236
S01011669,34.62654686
S01011670,17.4273016
S01011671,41.38344928
S01011672,40.36137081
S01011673,35.80795425
S01011674,11.06902285
S01011675,24.67582839
S01011676,25.20543236
S01011677,8.088638914
S01011678,16.87684426
S01011679,17.29323863
S01011680,20.67131571
S01011681,16.28741461
S01011682,0.306724408
S01011683,0.165548901
S01011684,1.45603437
S01011685,0.196201651
S01011686,1.229410883
S01011687,0.354062584
S01011688,0.750173825
S01011689,0.585766295
S01011690,2.603689897
S01011691,6.654731916
S01011692,5.479006898
S01011693,7.806374109
S01011694,2.995024716
S01011695,1.759350409
S01011696,0
S01011697,9.402263842
S01011698,1.415190492
S01011699,4.097960266
S01011700,4.920423092
S01011701,13.80687373
S01011702,10.41723883
S01011703,0.728259784
S01011704,5.995739289
S01011705,3.53126164
S01011706,23.58755131
S01011707,2.144927992
S01011708,11.22608756
S01011709,6.011020245
S01011710,10.86205158
S01011711,17.98349191
S01011712,10.1059303
S01011713,8.777883762
S01011714,6.736060348
S01011715,7.569558558
S01011716,4.907987151
S01011717,6.439248799
S01011718,2.791921162
S01011719,4.463639591
S01011720,17.97283812
S01011721,5.920878159
S01011722,16.10593561
S01011723,6.251038525
S01011724,5.689037009
S01011725,7.326132617
S01011726,3.151372137
S01011727,4.323311724
S01011728,13.83115388
S01011729,16.61228599
S01011730,11.97104304
S01011731,14.45623189
S01011732,16.53355394
S01011733,19.06445943
S01011734,20.5133136
S01011735,9.319763478
S01011736,11.35469595
S01011737,9.73520518
S01011738,1.099680192
S01011739,19.44473132
S01011740,15.85533168
S01011741,16.21240589
S01011742,28.58941602
S01011743,12.77043947
S01011744,11.80442569
S01011745,31.34815562
S01011746,20.57704993
S01011747,18.10333064
S01011748,20.43873474
S01011749,16.80629964
S01011750,15.21804043
S01011751,20.16792543
S01011752,8.081377157
S01011753,24.8575819
S01011754,15.42782711
S01011755,26.11042695
S01011756,21.44024241
S01011757,10.56701362
S01011758,10.93875386
S01011759,15.71747926
S01011760,27.97820656
S01011761,14.95663627
S01011762,7.99767643
S01011763,21.05852138
S01011764,12.56974076
S01011765,5.905234428
S01011766,2.266360319
S01011767,5.883022523
S01011768,0.027156687
S01011769,13.04331325
S01011770,2.766668899
S01011771,3.160898306
S01011772,0.95937604
S01011773,6.312434889
S01011774,9.48282843
S01011775,2.692372242
S01011776,5.898061212
S01011777,8.82667807
S01011778,5.724912247
S01011779,4.810516726
S01011780,6.618109569
S01011781,1.972704104
S01011782,4.329632951
S01011783,3.395082503
S01011784,5.943172044
S01011785,13.04610846
S01011786,3.328107222
S01011787,19.17653813
S01011788,0
S01011789,0.984155822
S01011790,0.881176433
S01011791,4.287911388
S01011792,14.95719604
S01011793,0.131406299
S01011794,5.887833372
S01011795,11.77459225
S01011796,17.97445407
S01011797,11.3335173
S01011798,22.54109393
S01011799,11.732692
S01011800,16.1524762
S01011801,16.81348338
S01011802,14.60771563
S01011803,0.198683251
S01011804,0.205965131
S01011805,1.664455835
S01011806,0.328778659
S01011807,0.054122045
S01011808,0.372034209
S01011809,0.058648578
S01011810,0.027504755
S01011811,0.022086146
S01011812,0.027636744
S01011813,0.199124509
S01011814,0.048335996
S01011815,0.154236223
S01011816,0.15343164
S01011817,0.340178887
S01011818,5.793885064
S01011819,5.742273674
S01011820,4.345408219
S01011821,14.78110416
S01011822,13.15087489
S01011823,3.037570828
S01011824,3.768242259
S01011825,3.235984698
S01011826,6.625730067
S01011827,0.013666025
S01011828,0.059444425
S01011829,0.139231944
S01011830,0.005015449
S01011831,0.00088333
S01011832,0.002750746
S01011833,0.012930652
S01011834,0.122365592
S01011835,0.058044517
S01011836,0.067744399
S01011837,0.104962438
S01011838,8.135000422
S01011839,3.935085799
S01011840,2.868771533
S01011841,2.72369422
S01011842,12.72931409
S01011843,0.011648709
S01011844,0.157111153
S01011845,0.865146598
S01011846,0.044160842
S01011847,0.062395357
S01011848,0.018523356
S01011849,0.046214265
S01011850,0.095379163
S01011851,0.080004638
S01011852,4.61008952
S01011853,2.24227111
S01011854,3.850478709
S01011855,4.080198697
S01011856,4.138059252
S01011857,0.050597236
S01011858,0.014931816
S01011859,0.046791027
S01011860,0.022563242
S01011861,0.016087152
S01011862,2.728267138
S01011863,3.48831205
S01011864,3.055520619
S01011865,4.979007865
S01011866,1.92844232
S01011867,2.270802127
S01011868,7.911030528
S01011869,12.20838496
S01011870,4.125369917
S01011871,0.028053456
S01011872,0.052659885
S01011873,0.090775046
S01011874,1.801979842
S01011875,1.023761549
S01011876,0.014233927
S01011877,0.082621117
S01011878,0.227172184
S01011879,0.179048544
S01011880,0.028553065
S01011881,7.122823958
S01011882,13.40182151
S01011883,0.180426564
S01011884,0.063533527
S01011885,0.271037791
S01011886,1.060876172
S01011887,12.50408008
S01011888,15.17062297
S01011889,12.34588391
S01011890,10.76931615
S01011891,4.141884564
S01011892,24.08781449
S01011893,32.67206425
S01011894,23.50322786
S01011895,29.82444587
S01011896,14.9726035
S01011897,20.89473558
S01011898,18.59764627
S01011899,10.10874126
S01011900,9.224851456
S01011901,20.05709983
S01011902,10.87768605
S01011903,10.44658456
S01011904,13.68419814
S01011905,11.84574765
S01011906,8.376822266
S01011907,9.414899126
S01011908,2.796953895
S01011909,9.606481676
S01011910,17.98996273
S01011911,40.82426856
S01011912,41.7039054
S01011913,21.70710878
S01011914,28.71792845
S01011915,25.2304377
S01011916,24.0021442
S01011917,29.16116441
S01011918,17.4982939
S01011919,12.42451585
S01011920,27.64948573
S01011921,28.38509814
S01011922,28.38384691
S01011923,11.1944553
S01011924,26.15410842
S01011925,1.716096039
S01011926,8.210087229
S01011927,17.14208537
S01011928,0.419444616
S01011929,12.73987112
S01011930,18.31521001
S01011931,21.37213199
S01011932,12.67122381
S01011933,25.83231723
S01011934,11.86849515
S01011935,42.00714394
S01011936,14.89688331
S01011937,61.50734311
S01011938,25.61863232
S01011939,69.35936887
S01011940,110.9888841
S01011941,53.37055972
S01011942,88.99911218
S01011943,127.4708715
S01011944,0.899232044
S01011945,2.014383432
S01011946,8.055766386
S01011947,12.77122288
S01011948,11.86024924
S01011949,16.8009929
S01011950,10.7542996
S01011951,26.61726917
S01011952,8.109860425
S01011953,0.997331143
S01011954,15.72104143
S01011955,19.24986865
S01011956,0.215935865
S01011957,0.096640012
S01011958,0.094132704
S01011959,0.089729701
S01011960,0.168054229
S01011961,6.205690762
S01011962,0.102637602
S01011963,2.414878724
S01011964,0.185451566
S01011965,4.65979323
S01011966,0.364059925
S01011967,0.062167566
S01011968,9.036463119
S01011969,0.646294331
S01011970,9.583241293
S01011971,0.981925016
S01011972,0.050910689
S01011973,0.139848238
S01011974,0.126331125
S01011975,0.150214067
S01011976,3.43656762
S01011977,0.025191113
S01011978,8.119628401
S01011979,0.135254645
S01011980,0.058630829
S01011981,0.005078786
S01011982,0.008518849
S01011983,0.025928552
S01011984,2.990331652
S01011985,2.045921547
S01011986,2.956014502
S01011987,5.89177776
S01011988,3.53239167
S01011989,5.444532812
S01011990,7.867283817
S01011991,9.84205935
S01011992,4.004742526
S01011993,17.06465961
S01011994,5.50543262
S01011995,0.055040572
S01011996,1.118292369
S01011997,3.588162161
S01011998,0.498236872
S01011999,0.051414717
S01012000,6.117738215
S01012001,6.739602073
S01012002,1.475565035
S01012003,1.108032042
S01012004,0.607983883
S01012005,2.956648944
S01012006,0.01852056
S01012007,0.121317639
S01012008,0.028508065
S01012009,0.030688647
S01012010,5.557240754
S01012011,3.99862797
S01012012,0.067234682
S01012013,0.012893835
S01012014,2.569872177
S01012015,0.024729323
S01012016,0.003912752
S01012017,0.001526546
S01012018,0.002303277
S01012019,3.101208552
S01012020,3.827940202
S01012021,4.751577446
S01012022,6.078441668
S01012023,0.10600127
S01012024,5.73435747
S01012025,7.015784524
S01012026,2.658686968
S01012027,0.853748909
S01012028,5.26333573
S01012029,0.563911697
S01012030,0.282530058
S01012031,1.066031919
S01012032,0.285250748
S01012033,12.32228628
S01012034,11.65981777
S01012035,11.39994094
S01012036,7.319037907
S01012037,32.2101012
S01012038,34.27614152
S01012039,22.9253354
S01012040,30.0306016
S01012041,36.95953497
S01012042,32.40361106
S01012043,29.37629111
S01012044,28.95349517
S01012045,51.22960093
S01012046,57.02532463
S01012047,74.09123055
S01012048,39.80442689
S01012049,79.98731017
S01012050,13.86646174
S01012051,8.221348616
S01012052,49.41305165
S01012053,14.20550252
S01012054,18.87524647
S01012055,24.71879449
S01012056,20.70569498
S01012057,1.773670418
S01012058,29.56097378
S01012059,11.33067998
S01012060,27.18328598
S01012061,27.01015213
S01012062,8.811577528
S01012063,10.66458809
S01012064,15.93709775
S01012065,9.605834495
S01012066,4.526970201
S01012067,7.289423283
S01012068,13.85136881
S01012069,24.95014615
S01012070,88.13007089
S01012071,148.1249212
S01012072,61.5228227
S01012073,58.20410698
S01012074,31.47559052
S01012075,16.65378875
S01012076,17.52858071
S01012077,7.734602662
S01012078,16.33214985
S01012079,32.26815475
S01012080,21.39262251
S01012081,23.65701409
S01012082,19.22299983
S01012083,11.96732795
S01012084,8.087711435
S01012085,1.750367539
S01012086,11.33030668
S01012087,14.50251806
S01012088,11.43463435
S01012089,17.67492977
S01012090,2.113758896
S01012091,37.74753746
S01012092,22.7810713
S01012093,29.92799818
S01012094,3.714411941
S01012095,31.67017039
S01012096,25.76614758
S01012097,3.959391962
S01012098,26.2511343
S01012099,14.1849228
S01012100,27.06860481
S01012101,41.45488236
S01012102,24.60224675
S01012103,16.51340513
S01012104,12.43465477
S01012105,35.10517615
S01012106,14.15486044
S01012107,22.79108017
S01012108,71.30115901
S01012109,69.55178036
S01012110,48.62476201
S01012111,23.54731328
S01012112,20.73323258
S01012113,28.33127153
S01012114,16.96693528
S01012115,19.78223432
S01012116,21.72815183
S01012117,6.722995462
S01012118,9.329666965
S01012119,4.138308911
S01012120,7.904781047
S01012121,5.895609102
S01012122,14.09404973
S01012123,14.30245168
S01012124,7.511502931
S01012125,14.4747516
S01012126,10.44206703
S01012127,233.7044939
S01012128,92.94343392
S01012129,104.6220802
S01012130,45.50255943
S01012131,135.521226
S01012132,157.4268628
S01012133,101.5833518
S01012134,97.48968376
S01012135,77.9254118
S01012136,90.55215247
S01012137,52.36755113
S01012138,82.78726821
S01012139,11.18831124
S01012140,6.472529028
S01012141,40.04527525
S01012142,54.60814862
S01012143,38.81013883
S01012144,32.44509863
S01012145,40.83657141
S01012146,63.03324406
S01012147,33.04266733
S01012148,40.12499709
S01012149,32.11775686
S01012150,24.8847579
S01012151,14.43030625
S01012152,32.18305942
S01012153,76.18424174
S01012154,46.39055837
S01012155,13.23086247
S01012156,20.82803589
S01012157,12.02766797
S01012158,2.468571974
S01012159,18.50974487
S01012160,21.33537574
S01012161,36.89333744
S01012162,5.137331754
S01012163,24.59159128
S01012164,0.000131573
S01012165,7.025179798
S01012166,23.37709752
S01012167,21.57937328
S01012168,22.59023356
S01012169,31.2454359
S01012170,18.53165761
S01012171,6.125720524
S01012172,14.05896593
S01012173,19.57563121
S01012174,4.359390758
S01012175,0.08723556
S01012176,10.9081336
S01012177,33.31140001
S01012178,4.906971827
S01012179,27.15879265
S01012180,9.412420335
S01012181,49.03994943
S01012182,11.93586047
S01012183,34.7111614
S01012184,13.54538472
S01012185,59.80828283
S01012186,9.805034969
S01012187,5.376921907
S01012188,3.904397045
S01012189,17.33524266
S01012190,21.48116795
S01012191,31.43317536
S01012192,2.089133442
S01012193,0
S01012194,1.495549369
S01012195,38.53331749
S01012196,36.44098134
S01012197,19.53298033
S01012198,14.05189298
S01012199,20.62853143
S01012200,35.28695058
S01012201,29.45622744
S01012202,42.18150733
S01012203,1.665355855
S01012204,7.936644501
S01012205,7.163588689
S01012206,5.366449937
S01012207,11.13256748
S01012208,25.43837178
S01012209,15.81606778
S01012210,12.31929056
S01012211,11.23946672
S01012212,7.870054858
S01012213,4.983447996
S01012214,16.94918666
S01012215,17.0874675
S01012216,21.64860413
S01012217,9.636365102
S01012218,19.69998052
S01012219,27.44254607
S01012220,8.610886384
S01012221,25.58880612
S01012222,18.53214316
S01012223,6.082882269
S01012224,7.229824611
S01012225,14.65790251
S01012226,17.19031958
S01012227,16.66607467
S01012228,2.990319451
S01012229,4.643827743
S01012230,4.700733849
S01012231,5.415271945
S01012232,3.786874865
S01012233,2.463640977
S01012234,3.636588073
S01012235,5.41098418
S01012236,0.598171636
S01012237,2.053712563
S01012238,5.385698201
S01012239,8.701671246
S01012240,4.855103209
S01012241,1.314187734
S01012242,1.21459194
S01012243,0.101759848
S01012244,0.010044424
S01012245,0.935746984
S01012246,0.732662547
S01012247,0.095037349
S01012248,0.008802752
S01012249,0.005223636
S01012250,0.081456712
S01012251,3.932944534
S01012252,11.97923069
S01012253,14.47352598
S01012254,8.323740696
S01012255,10.58617586
S01012256,3.134218569
S01012257,3.158506811
S01012258,1.542595116
S01012259,2.468435302
S01012260,4.049772963
S01012261,1.074471937
S01012262,0.045000876
S01012263,10.77025776
S01012264,0.690104503
S01012265,2.122008787
S01012266,4.782009757
S01012267,6.088922671
S01012268,0.473426657
S01012269,13.15220181
S01012270,20.24100402
S01012271,0.079761082
S01012272,10.11127823
S01012273,0.1242033
S01012274,13.55807994
S01012275,40.10905325
S01012276,7.090932751
S01012277,11.13457712
S01012278,15.30153912
S01012279,4.947304314
S01012280,2.130480231
S01012281,10.67377807
S01012282,0.887612071
S01012283,15.53526452
S01012284,27.24810719
S01012285,20.90638961
S01012286,12.70793841
S01012287,26.53662306
S01012288,21.95127252
S01012289,2.560226633
S01012290,35.39817262
S01012291,4.83216372
S01012292,38.01422966
S01012293,5.724052114
S01012294,14.27449748
S01012295,13.56540299
S01012296,1.655491105
S01012297,0.029357341
S01012298,2.465013295
S01012299,0.00535804
S01012300,8.582375948
S01012301,0.019206143
S01012302,0.015731915
S01012303,0.042971498
S01012304,0.133999158
S01012305,2.608155978
S01012306,16.36665985
S01012307,10.53847491
S01012308,17.33421691
S01012309,4.762137303
S01012310,0.179561354
S01012311,8.573306443
S01012312,0.040179102
S01012313,0.005222353
S01012314,5.528216709
S01012315,10.21606796
S01012316,9.452868635
S01012317,4.782139744
S01012318,5.10071559
S01012319,0.171906926
S01012320,11.76692117
S01012321,9.590590338
S01012322,0.047330172
S01012323,0.43087927
S01012324,0.042235956
S01012325,1.728651722
S01012326,6.452948479
S01012327,1.872036608
S01012328,1.112127956
S01012329,0.005488519
S01012330,3.023873154
S01012331,2.094543566
S01012332,0.069461659
S01012333,0.041793535
S01012334,8.139471642
S01012335,1.343145297
S01012336,3.655891504
S01012337,13.43027623
S01012338,18.04134531
S01012339,8.844696897
S01012340,1.547453522
S01012341,0.002905245
S01012342,0.062796767
S01012343,0.022823616
S01012344,6.543630267
S01012345,5.369466746
S01012346,0.128909203
S01012347,12.50991526
S01012348,10.01453856
S01012349,1.97016202
S01012350,1.176436069
S01012351,2.350454749
S01012352,3.049181407
S01012353,0.996829139
S01012354,0.307726678
S01012355,0.007437832
S01012356,1.22878455
S01012357,0.084584075
S01012358,0.001772006
S01012359,2.705844396
S01012360,11.27674779
S01012361,11.72522528
S01012362,12.9811478
S01012363,14.55924722
S01012364,12.32228733
S01012365,1.105839633
S01012366,21.52908021
S01012367,1.633874915
S01012368,0.609369957
S01012369,2.49732132
S01012370,6.56193572
S01012371,14.11664296
S01012372,15.34055845
S01012373,16.05741706
S01012374,3.167787453
S01012375,10.18503463
S01012376,0.042210964
S01012377,0.09807085
S01012378,0.006443863
S01012379,0.005229482
S01012380,13.59105836
S01012381,19.79980611
S01012382,8.861895293
S01012383,7.560143123
S01012384,4.041366842
S01012385,5.487811576
S01012386,2.172933628
S01012387,0.0874129
S01012388,0.04532361
S01012389,0.2397627
S01012390,0.084017053
S01012391,0.167516422
S01012392,1.561299879
S01012393,2.874515332
S01012394,1.197667665
S01012395,10.68686807
S01012396,9.818812262
S01012397,0.026070165
S01012398,11.81494537
S01012399,6.619663067
S01012400,12.44068653
S01012401,1.032871907
S01012402,0.111619009
S01012403,0.042879571
S01012404,0.086352581
S01012405,0.065079383
S01012406,0.014731131
S01012407,0.033975133
S01012408,0.017377416
S01012409,0.003491834
S01012410,0.05114415
S01012411,0.024078555
S01012412,0.008494045
S01012413,0.018561159
S01012414,0.01888813
S01012415,0.061433585
S01012416,0.000461354
S01012417,0.004368175
S01012418,0.006697673
S01012419,0.01147905
S01012420,0.109410473
S01012421,0.071259047
S01012422,0.047557326
S01012423,0.027637576
S01012424,5.217615375
S01012425,10.67555768
S01012426,10.31598254
S01012427,4.669495365
S01012428,3.943818293
S01012429,6.160680121
S01012430,7.114023902
S01012431,7.469009178
S01012432,7.354479619
S01012433,14.33869986
S01012434,7.840798393
S01012435,8.792286357
S01012436,3.9256552
S01012437,4.911977094
S01012438,0.101162078
S01012439,11.79176192
S01012440,5.160178735
S01012441,0.001988687
S01012442,0.071897886
S01012443,0.027475153
S01012444,0.677976454
S01012445,0.644713917
S01012446,4.574818322
S01012447,3.519390688
S01012448,0.100714212
S01012449,3.107421721
S01012450,0.449756207
S01012451,2.11497219
S01012452,2.947324659
S01012453,5.049486518
S01012454,4.547176089
S01012455,0.396644811
S01012456,2.376180914
S01012457,2.666336768
S01012458,2.518108319
S01012459,18.21098445
S01012460,13.7814906
S01012461,24.21815553
S01012462,19.34977807
S01012463,29.58161049
S01012464,13.13659099
S01012465,20.81188104
S01012466,55.31555364
S01012467,25.69031293
S01012468,30.64777529
S01012469,14.47963387
S01012470,22.84916794
S01012471,5.331722119
S01012472,7.067477284
S01012473,1.276847145
S01012474,36.73015643
S01012475,15.75379381
S01012476,10.99428894
S01012477,3.182898536
S01012478,9.654933135
S01012479,1.587227251
S01012480,0.250943507
S01012481,48.81119356
S01012482,28.36798431
S01012483,79.37925609
S01012484,41.10864922
S01012485,13.55566597
S01012486,4.596737041
S01012487,31.60653253
S01012488,37.45981814
S01012489,52.76140301
S01012490,23.20709316
S01012491,34.28976863
S01012492,22.50113864
S01012493,22.2906067
S01012494,7.533396401
S01012495,15.21857288
S01012496,18.03222852
S01012497,23.69936788
S01012498,12.21452195
S01012499,10.00933796
S01012500,13.61937298
S01012501,28.37326755
S01012502,37.66480275
S01012503,31.10442627
S01012504,45.14688022
S01012505,32.50382753
S01012506,37.91403077
S01012507,28.3629509
S01012508,28.77647496
S01012509,49.92865217
S01012510,12.92038809
S01012511,28.36904392
S01012512,9.650999366
S01012513,5.097699675
S01012514,0.731165389
S01012515,16.49274842
S01012516,14.7817646
S01012517,7.675856375
S01012518,26.75607323
S01012519,45.39169271
S01012520,14.13008974
S01012521,54.38234043
S01012522,15.57306466
S01012523,19.07341901
S01012524,27.55419965
S01012525,23.37494152
S01012526,11.82669732
S01012527,16.70605847
S01012528,15.38463978
S01012529,7.865183664
S01012530,5.411982284
S01012531,1.502956906
S01012532,0.157288642
S01012533,3.159152709
S01012534,14.96296662
S01012535,6.841392929
S01012536,0.557053327
S01012537,0.782776103
S01012538,0.903359893
S01012539,0.239635548
S01012540,6.394192338
S01012541,0.026620872
S01012542,0.778819581
S01012543,0.160152707
S01012544,0.057714006
S01012545,5.566651122
S01012546,0.175278543
S01012547,3.576923584
S01012548,0.570961689
S01012549,10.49628532
S01012550,14.85717574
S01012551,9.075446306
S01012552,2.535800884
S01012553,5.79280455
S01012554,7.951124193
S01012555,14.33003653
S01012556,11.87738037
S01012557,7.243181179
S01012558,10.47973508
S01012559,9.651959383
S01012560,5.902267478
S01012561,7.933265
S01012562,20.47757784
S01012563,1.339614893
S01012564,13.82396309
S01012565,28.91059448
S01012566,18.97479429
S01012567,4.153724883
S01012568,18.34095293
S01012569,1.672230106
S01012570,0.001726694
S01012571,0.007120984
S01012572,0.003890031
S01012573,0.014801053
S01012574,0.134041065
S01012575,0.019929636
S01012576,1.66511166
S01012577,0.010601754
S01012578,0.173573565
S01012579,0.00081473
S01012580,0.012123936
S01012581,4.226559983
S01012582,0.095962158
S01012583,2.313656048
S01012584,0.035634907
S01012585,1.038908628
S01012586,0.032995411
S01012587,0.023593567
S01012588,0.00014641
S01012589,1.157838229
S01012590,3.04382995
S01012591,2.235947732
S01012592,0.365889517
S01012593,2.1023493
S01012594,3.586759693
S01012595,2.691386109
S01012596,2.02886572
S01012597,2.230518155
S01012598,15.51724936
S01012599,17.41328518
S01012600,4.989300037
S01012601,12.38429534
S01012602,15.69588931
S01012603,16.75097878
S01012604,2.328663721
S01012605,1.458451823
S01012606,0
S01012607,4.996644278
S01012608,4.309443688
S01012609,5.35732686
S01012610,1.101742059
S01012611,12.08128449
S01012612,1.354071266
S01012613,10.05825379
S01012614,17.39967444
S01012615,0.735720882
S01012616,0.845865207
S01012617,0.063483477
S01012618,0.041709166
S01012619,17.38135263
S01012620,17.59314338
S01012621,6.222544398
S01012622,4.49851298
S01012623,13.96485387
S01012624,16.19273512
S01012625,6.222591379
S01012626,2.963652011
S01012627,0.143505989
S01012628,0.3239559
S01012629,13.22833035
S01012630,14.14074851
S01012631,8.382990593
S01012632,0.090415172
S01012633,0.037613357
S01012634,3.851837766
S01012635,0.272768956
S01012636,0.059669605
S01012637,8.55828832
S01012638,0.082897276
S01012639,5.637571714
S01012640,0.274767853
S01012641,0.30255509
S01012642,11.59207412
S01012643,12.84457077
S01012644,11.82708733
S01012645,8.058607338
S01012646,8.151430649
S01012647,0.677150656
S01012648,3.335642215
S01012649,7.984840932
S01012650,7.256222497
S01012651,10.35757217
S01012652,2.810765515
S01012653,0.286125823
S01012654,0.647220124
S01012655,1.970822475
S01012656,2.173534296
S01012657,36.03097168
S01012658,8.725440799
S01012659,28.94460964
S01012660,19.69740131
S01012661,1.466917718
S01012662,7.879510937
S01012663,10.45303151
S01012664,23.04826746
S01012665,7.514787145
S01012666,8.663956883
S01012667,12.03595023
S01012668,19.42827311
S01012669,11.70412104
S01012670,14.65088739
S01012671,5.346988582
S01012672,7.710420967
S01012673,6.967589188
S01012674,9.986549978
S01012675,12.083537
S01012676,5.641882046
S01012677,5.189338029
S01012678,5.795374276
S01012679,5.70871371
S01012680,5.23105274
S01012681,0.084566679
S01012682,4.300874984
S01012683,5.388548495
S01012684,0.02349916
S01012685,0.1588272
S01012686,2.739663599
S01012687,0
S01012688,7.065370273
S01012689,1.293200759
S01012690,0.130416194
S01012691,2.28183492
S01012692,3.317720567
S01012693,0.204656732
S01012694,1.682248938
S01012695,0.033641043
S01012696,0.001580743
S01012697,0
S01012698,0.039736045
S01012699,0.058206472
S01012700,0.072717822
S01012701,1.070148012
S01012702,19.46359425
S01012703,5.507157385
S01012704,9.10988255
S01012705,6.599195007
S01012706,8.455545755
S01012707,2.298847411
S01012708,37.42035214
S01012709,4.396473525
S01012710,39.75732095
S01012711,27.86069957
S01012712,3.085671589
S01012713,28.81938599
S01012714,7.532249473
S01012715,37.98750227
S01012716,19.88418479
S01012717,73.6537075
S01012718,104.1937058
S01012719,11.13205456
S01012720,20.82173457
S01012721,26.81058231
S01012722,12.84997681
S01012723,10.14847639
S01012724,6.011274908
S01012725,52.29518879
S01012726,25.20267456
S01012727,16.23296418
S01012728,11.0529927
S01012729,26.89560824
S01012730,38.95273412
S01012731,25.55051742
S01012732,22.29551454
S01012733,0.084210622
S01012734,3.036615311
